"ASV_ID","ASV_sha","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_766","00c905253e84aab5042613bcc22d568c","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B",NA,NA
"ASV_767","a872049746095bd7a88a95ea3709da45","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina limicola"
"ASV_768","b30c00e7ebb96d1d81e40e9151c584e3","Bacteria","Bacillota_G","SHA-98","Ch115",NA,NA,NA
"ASV_769","c0398ee279c004cc86f93a5a4044b48e","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Terracidiphilus",NA
"ASV_770","29d4b7cb7a51d7e7f7c13859af8945c3","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_N",NA
"ASV_771","8c69047c764a5e04740a0a0b6c85c696","Bacteria","Pseudomonadota","Alphaproteobacteria","Azospirillales","Azospirillaceae","Arenibaculum","Arenibaculum pallidiluteum"
"ASV_772","8dbd8e3c472c9111de77bf6f1834cb41","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_773","3d6657976bda6c0d850dbfa521a84263","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Lichenihabitans","Lichenihabitans sp021730615"
"ASV_774","ca47540226870d269ef5ef10271e3441","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VGBV01","VGBV01 sp016870325"
"ASV_775","3b49679296f14aa593749c7d91641322","Bacteria","Cyanobacteriota","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Nostoc","Nostoc sp003326205"
"ASV_776","c1decbb97dbc1dd10976f8df63439c0d","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","CAIXZV01","CAIXZV01 sp903930745"
"ASV_777","0f5f48d793a468de8ec2131049a25f1e","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia",NA
"ASV_778","145dc6c11fc1fdd2fcc7f7faf752c071","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales",NA,NA,NA
"ASV_779","d3b9f9b4b19ee6a9a1269e721a5b78fc","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9",NA,NA
"ASV_780","9a5fc59e8f6fdd837703f421385c025c","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae","Stella",NA
"ASV_781","84a7ad0906c9047550449e169e19d42e","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae",NA,NA
"ASV_782","30020c4a0d88562ba422d0d269e8d1eb","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Casimicrobiaceae","VBCG01","VBCG01 sp016704895"
"ASV_783","ebd706681db876d3a27e2e31e4c74bdc","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"ASV_784","1b057b5f1c048af522447b5cda8c6be9","Bacteria","Bacillota","Bacilli","Bacillales","DSM-1321","Peribacillus",NA
"ASV_785","c6e9c9fe9159441c4ffe44947875236a","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B","Rhizobacter",NA
"ASV_786","62a8e1b3e5bc78c9552474f65dc12285","Bacteria","Actinomycetota","UBA4738","UBA4738","HRBIN12","AC-51",NA
"ASV_787","1243d91c80bef2a1a5fb5559ad45ad78","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_788","e9456f238a35d1cadc72c87c41f7611d","Bacteria","Chloroflexota","Limnocylindria","QHBO01","QHBO01","JACDBZ01","JACDBZ01 sp024636135"
"ASV_789","5f0927bf984f286d11de39a8867c2ac7","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"ASV_790","f71483ebfd373ff9a9948c2a5fd64f8c","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931","BOG-931 sp019075925"
"ASV_791","294a53cb340b669c7784e1ee7e1fe864","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_G",NA
"ASV_792","af6692e39e99c16559d61f444881fbaa","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter","Edaphobacter sp009765835"
"ASV_793","57b21ae40e7d70ffbe8faf39d2b14859","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidobacterium","Acidobacterium capsulatum"
"ASV_794","91c8626124b81cf81edbfdbb4b8ea736","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae",NA,NA
"ASV_795","536e5ab89c4263f6b7b9b4e2aa6ddecd","Bacteria","Pseudomonadota","Alphaproteobacteria","Azospirillales","Azospirillaceae","Arenibaculum","Arenibaculum pallidiluteum"
"ASV_796","86ecdd1d7c49c26a03c94563c00d6ae4","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidibrevibacterium",NA
"ASV_797","616a82e086600afde4757bf64db342f6","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","Roseiarcus sp009765995"
"ASV_798","5e2c61ea722b1f64523b5ab1997b0b2c","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","CAIXZV01","CAIXZV01 sp903930745"
"ASV_799","fc98f93e3893491d8960bbed9247b40c","Bacteria","Eisenbacteria","RBG-16-71-46","RBG-16-71-46","RBG-16-71-46","CAIXRL01","CAIXRL01 sp016710095"
"ASV_800","9d762c2cbb88653a33df8adc223c1e07","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Lichenihabitans",NA
"ASV_801","850c5745e4c7c5f76d2a46d77621eae3","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales",NA,NA,NA
"ASV_802","4478d9f66334d0f8cf1ba581f9a94890","Bacteria","Actinomycetota","UBA4738","UBA4738","HRBIN12","AC-51",NA
"ASV_803","d10c72b287f6e198757f9d267625d1ed","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA,NA
"ASV_804","7bfe3b300360672c1a55b84c1a9e6ff8","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_805","2651bbe242103467a59a4144244139de","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA45","Gp6-AA45 sp020073005"
"ASV_806","f68f86ae74f7a9defdc8e421e570c56a","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lutimaribacter","Lutimaribacter sp023703375"
"ASV_807","ab82627e3e67b1b80c7154ca2b462940","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01",NA
"ASV_808","5e76fd3faac279979980622608ace37b","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA,NA
"ASV_809","1f68561021f08228f12f1191f609e9dc","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_810","fcd5e9883d687addc9384b071e8b5da1","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01",NA
"ASV_811","b5681cb807b4a871312f93ed5cd46f02","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidobacterium","Acidobacterium capsulatum"
"ASV_812","cdd2954aa7483a91fcf37bd6119d1c15","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lutimaribacter",NA
"ASV_813","c40d0175e82c067f090a67271b65066a","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium_C",NA
"ASV_814","6de8fff163b98c8aa71aeec462c52f49","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"ASV_815","3898f220e33604ce5c85e6f91377c9a1","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae","AP-15","AP-15 sp021812165"
"ASV_816","3e5a407d0e65ca272af476811e40f272","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Lysinibacillus","Lysinibacillus contaminans"
"ASV_817","6e35a55b3c00d52898de19884bb23bdb","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","GCF-002259525",NA
"ASV_818","69289db17c28e4c811efb8f5f2be4b01","Bacteria","Bacillota","Bacilli","Bacillales","DSM-1321","Peribacillus",NA
"ASV_819","cf1a078687ba728e9dcde9509b3dabea","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Pseudonocardiaceae","Pseudonocardia",NA
"ASV_820","b0dca0d59bde401ae628c61ca725eac5","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Lichenicola","Lichenicola sp024515975"
"ASV_821","7ae808cd4ae2caf0e35da0589ee28745","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Microbacteriaceae","Protaetiibacter",NA
"ASV_822","ff5e4b952d4bf0edfb0774cf517dbd28","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter",NA
"ASV_823","6a923f416f73c9d2a930d5e03dcac333","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales",NA,NA,NA
"ASV_824","398edac9270bfd5c5a7ee2a48c61a64e","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Gp6-AA45","Gp6-AA45 sp020073005"
"ASV_825","015b1ba5c74bb1a9ffc343b0b59773d8","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Derxia","Derxia lacustris"
"ASV_826","063a8b0b4589fa1fdbeb2119ffe4faf5","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Koribacteraceae","Koribacter","Koribacter versatilis_A"
"ASV_827","0a165844daf38d8ce2008c94a5b4565e","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_828","337b14e1938677e488fda429b20b7e54","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA,NA
"ASV_829","817725950d1e7e63b3d8d62ea796d24e","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Baekduia","Baekduia soli"
"ASV_830","cb5ca9ea57b4297619b4459a0347252f","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","UBA964",NA
"ASV_831","b9cde85d15f58d67acea11b7c307bbb0","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19","13-2-20CM-66-19 sp021787615"
"ASV_832","b48227f10dc74f95297a66ead185b704","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"ASV_833","ae1049a2f6ddf06a5144f806274a3ab2","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Telluria",NA
"ASV_834","5ae4f39f43232558d2dff917f7f0600e","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Rhizomicrobium sp018449595"
"ASV_835","dd006a5dd8d1504bce26c72c3f51cfb4","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Koribacteraceae",NA,NA
"ASV_836","0ba9673051c95552057cff60a7675a4a","Bacteria","Eremiobacterota","Eremiobacteria","Baltobacterales","Baltobacteraceae",NA,NA
"ASV_837","f45a5128172d3967473327bc656b4126","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_838","2e3ab9895c5da9a01ab4b5a6e18655f6","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","CSP1-6",NA,NA
"ASV_839","74238d6a4f348fdb56d753222eb34318","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Ureibacillus","Ureibacillus composti_A"
"ASV_840","de31bb03f3d7398695aa04e993a77e12","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","12-FULL-67-14b","12-FULL-67-14b sp016871275"
"ASV_841","c32508fd050b53b2c8ce3e89986f4200","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae","Palsa-739","Palsa-739 sp019683855"
"ASV_842","b8374aef55ad65eafaa1bf8a41876ff1","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Jatrophihabitantaceae","Jatrophihabitans","Jatrophihabitans endophyticus"
"ASV_843","bf73feac5f59e6c4da158818eb7e8316","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Terracidiphilus","Terracidiphilus gabretensis"
"ASV_844","3aec251b036992282d1d4ed123c01e6e","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Koribacteraceae","Koribacter","Koribacter versatilis_A"
"ASV_845","dddf761c69a99aba1ae7a435abe153f5","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295",NA
"ASV_846","cf7128ab9ec5fa33345fc6c82a0bedee","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450",NA,NA
"ASV_847","52fb64cc21ac063f25149bdc632abfbd","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295",NA
