"SampleID","F","R","Extraction_batch","PCR_batch","Plate","Well","Ale_ID","SampleOrigin","IsolationMethod","Tissue","Site","Tree","GlobalSampleID","SampleType","SequencingType","Disease","disease_tissue","site_tissue","FullSiteName","AODProx","AODZone","AODIsolated","Elevation_1haAve","DD_11point5Deg_CLIMEX5km","pAOD","groundfrost","hurs","psl","pv","rainfall","sfcWind","snowLying","sun","tas","tasmax","tasmin","H","NOx","NHx","Ntot","SOx","xSOx","Ca","Mg","CaMg","Cl","Easting","Northing"
"Soil_16S_F18_R8","F18","R8","19",3,12,"H6",NA,"Microbiome",NA,"Soil","MOCCA","E34","Microbiome_Soil_MOCCA_E34","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R1","F19","R1","19",3,12,"A7",NA,"Microbiome",NA,"Soil","MOCCA","E37","Microbiome_Soil_MOCCA_E37","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R2","F19","R2","19",3,12,"B7",NA,"Microbiome",NA,"Soil","MOCCA","CE25","Microbiome_Soil_MOCCA_CE25","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R3","F19","R3","19",3,12,"C7",NA,"Microbiome",NA,"Soil","MOCCA","CE24","Microbiome_Soil_MOCCA_CE24","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R4","F19","R4","19",3,12,"D7",NA,"Microbiome",NA,"Soil","MOCCA","E44","Microbiome_Soil_MOCCA_E44","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R5","F19","R5","19",3,12,"E7",NA,"Microbiome",NA,"Soil","MOCCA","CE30","Microbiome_Soil_MOCCA_CE30","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R6","F19","R6","19",3,12,"F7",NA,"Microbiome",NA,"Soil","MOCCA","E36","Microbiome_Soil_MOCCA_E36","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R7","F19","R7","19",3,12,"G7",NA,"Microbiome",NA,"Soil","MOCCA","CE29","Microbiome_Soil_MOCCA_CE29","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F19_R8","F19","R8","19",3,12,"H7",NA,"Microbiome",NA,"Soil","STHWK","E33","Microbiome_Soil_STHWK_E33","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F2_R13","F2","R13","16",3,10,"E2",NA,"Microbiome",NA,"Soil","MOCCA","A9","Microbiome_Soil_MOCCA_A9","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F20_R1","F20","R1","19",3,12,"A8",NA,"Microbiome",NA,"Soil","STHWK","CE26","Microbiome_Soil_STHWK_CE26","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R2","F20","R2","19",3,12,"B8",NA,"Microbiome",NA,"Soil","STHWK","E42","Microbiome_Soil_STHWK_E42","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R24","F20","R24","18",3,11,"H8",NA,"Microbiome",NA,"Soil","MOCCA","C1","Microbiome_Soil_MOCCA_C1","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F20_R3","F20","R3","19",3,12,"C8",NA,"Microbiome",NA,"Soil","STHWK","E38","Microbiome_Soil_STHWK_E38","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R4","F20","R4","19",3,12,"D8",NA,"Microbiome",NA,"Soil","STHWK","E31","Microbiome_Soil_STHWK_E31","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R5","F20","R5","19",3,12,"E8",NA,"Microbiome",NA,"Soil","STHWK","E44","Microbiome_Soil_STHWK_E44","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R6","F20","R6","19",3,12,"F8",NA,"Microbiome",NA,"Soil","STHWK","CE22","Microbiome_Soil_STHWK_CE22","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R7","F20","R7","19",3,12,"G8",NA,"Microbiome",NA,"Soil","STHWK","CE27","Microbiome_Soil_STHWK_CE27","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F20_R8","F20","R8","19",3,12,"H8",NA,"Microbiome",NA,"Soil","STHWK","CE24","Microbiome_Soil_STHWK_CE24","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R1","F21","R1","19",3,12,"A9",NA,"Microbiome",NA,"Soil","STHWK","E37","Microbiome_Soil_STHWK_E37","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R2","F21","R2","19",3,12,"B9",NA,"Microbiome",NA,"Soil","STHWK","E45","Microbiome_Soil_STHWK_E45","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R21","F21","R21","18",3,11,"E9",NA,"Microbiome",NA,"Soil","STHWK","A20","Microbiome_Soil_STHWK_A20","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R22","F21","R22","18",3,11,"F9",NA,"Microbiome",NA,"Soil","STHWK","A17","Microbiome_Soil_STHWK_A17","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R23","F21","R23","18",3,11,"G9",NA,"Microbiome",NA,"Soil","STHWK","A18","Microbiome_Soil_STHWK_A18","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R3","F21","R3","19",4,14,"A11",NA,"Microbiome",NA,"Soil","STHWK","E41","Microbiome_Soil_STHWK_E41","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F21_R4","F21","R4","19",4,14,"B11",NA,"Microbiome",NA,"Soil","STHWK","CE30","Microbiome_Soil_STHWK_CE30","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F24_R21","F24","R21","18",3,11,"E12",NA,"Microbiome",NA,"Soil","MOCCA","A13","Microbiome_Soil_MOCCA_A13","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F24_R22","F24","R22","18",3,11,"F12",NA,"Microbiome",NA,"Soil","MOCCA","A7","Microbiome_Soil_MOCCA_A7","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F24_R23","F24","R23","18",3,11,"G12",NA,"Microbiome",NA,"Soil","MOCCA","A17","Microbiome_Soil_MOCCA_A17","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F3_R1","F3","R1","14",3,9,"A3",NA,"Microbiome",NA,"Soil","MOCCA","A8","Microbiome_Soil_MOCCA_A8","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F3_R11","F3","R11","16",3,10,"C3",NA,"Microbiome",NA,"Soil","STHWK","A13","Microbiome_Soil_STHWK_A13","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F3_R2","F3","R2","14",3,9,"B3",NA,"Microbiome",NA,"Soil","MOCCA","A16","Microbiome_Soil_MOCCA_A16","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F4_R1","F4","R1","15",3,9,"A4",NA,"Microbiome",NA,"Soil","STHWK","A12","Microbiome_Soil_STHWK_A12","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F4_R2","F4","R2","15",3,9,"B4",NA,"Microbiome",NA,"Soil","STHWK","A6","Microbiome_Soil_STHWK_A6","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F6_R10","F6","R10","16",3,10,"B6",NA,"Microbiome",NA,"Soil","MOCCA","A14","Microbiome_Soil_MOCCA_A14","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F6_R11","F6","R11","16",3,10,"C6",NA,"Microbiome",NA,"Soil","MOCCA","A18","Microbiome_Soil_MOCCA_A18","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F6_R15","F6","R15","16",3,10,"G6",NA,"Microbiome",NA,"Soil","STHWK","C1","Microbiome_Soil_STHWK_C1","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F6_R16","F6","R16","16",3,10,"H6",NA,"Microbiome",NA,"Soil","STHWK","C5","Microbiome_Soil_STHWK_C5","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F6_R6","F6","R6","15",3,9,"F6",NA,"Microbiome",NA,"Soil","MOCCA","C3","Microbiome_Soil_MOCCA_C3","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F6_R7","F6","R7","15",3,9,"G6",NA,"Microbiome",NA,"Soil","MOCCA","A10","Microbiome_Soil_MOCCA_A10","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F6_R8","F6","R8","15",3,9,"H6",NA,"Microbiome",NA,"Soil","MOCCA","A20","Microbiome_Soil_MOCCA_A20","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F6_R9","F6","R9","16",3,10,"A6",NA,"Microbiome",NA,"Soil","MOCCA","A6","Microbiome_Soil_MOCCA_A6","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F7_R1","F7","R1","15",3,9,"A7",NA,"Microbiome",NA,"Soil","MOCCA","C4","Microbiome_Soil_MOCCA_C4","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
